Frequency,VSWR
1625610948.19159,6.50760748170732
1633431085.04398,6.48554479728577
1641251221.89638,6.47385952480499
1649071358.74877,6.43054995029996
1656891495.60117,6.37529996462456
1664711632.45356,6.30518747360955
1672531769.30596,6.22499259146402
1680351906.15835,6.25017107393767
1688172043.01075,6.26909126604903
1695992179.86314,6.08770649316153
1703812316.71553,5.81664984113768
1711632453.56793,5.53654731473012
1719452590.42032,5.22363295495514
1727272727.27272,4.96721194592303
1735092864.12511,4.86059057212912
1742913000.97751,4.91510562613513
1750733137.8299,4.96696480904224
1758553274.6823,5.13800093962289
1766373411.53469,5.21987062987469
1774193548.38709,5.18008996071645
1782013685.23948,4.99629541204679
1789833822.09188,4.77600988461542
1797653958.94427,4.56049388039562
1805474095.79667,4.3891264331969
1813294232.64906,4.2399362391242
1821114369.50146,4.19381861683749
1828934506.35385,4.24401632803642
1836754643.20625,4.32967417994135
1844574780.05864,4.40096330458318
1852394916.91104,4.42230991119912
1860215053.76343,4.35899206126877
1868035190.61583,4.24952625906076
1875855327.46822,4.08903414942777
1883675464.32062,3.95660550386136
1891495601.17301,3.87317562501831
1899315738.02541,3.78947537443378
1907135874.8778,3.8494465411451
1914956011.7302,3.87535793616541
1922776148.58259,3.90697707099168
1930596285.43498,3.87503626253805
1938416422.28738,3.84041337447623
1946236559.13977,3.79074569595411
1954056695.99217,3.8124214239867
1961876832.84456,3.83284663551374
1969696969.69696,3.83800448497085
1977517106.54935,3.84682674988104
1985337243.40175,3.78865691041014
1993157380.25414,3.71666952513741
2000977517.10654,3.64442707076554
2008797653.95893,3.6035668336872
2016617790.81133,3.61190443670161
2024437927.66372,3.6272926755864
2032258064.51612,3.65342663798884
2040078201.36851,3.67817982214494
2047898338.22091,3.72759929859333
2055718475.0733,3.69093682167329
2063538611.9257,3.61125976276788
2071358748.77809,3.53127962385128
2079178885.63049,3.49051392432756
2086999022.48288,3.47091375656007
2094819159.33528,3.49982938414469
2102639296.18767,3.60750248088357
2110459433.04007,3.67643206617928
2118279569.89246,3.76814134196448
2126099706.74486,3.79346024899131
2133919843.59725,3.70731432096623
2141739980.44964,3.58963335728401
2149560117.30204,3.49064962275772
2157380254.15443,3.45417753296808
2165200391.00683,3.41481002048377
2173020527.85922,3.4470344971729
2180840664.71162,3.51618270229987
2188660801.56401,3.5912890402014
2196480938.41641,3.61363843481919
2204301075.26881,3.60608093779932
2212121212.1212,3.60769299314057
2219941348.9736,3.53715417268245
2227761485.82599,3.43638721008446
2235581622.67839,3.37205658087555
2243401759.53078,3.35870229617632
2251221896.38318,3.33380622524872
2259042033.23557,3.33485182026605
2266862170.08797,3.33692641568839
2274682306.94036,3.32713982414077
2282502443.79276,3.33786952582283
2290322580.64515,3.31907743056277
2298142717.49755,3.35237433003055
2305962854.34994,3.34414491339292
2313782991.20234,3.36828441492718
2321603128.05473,3.34211704547319
2329423264.90713,3.30027537028287
2337243401.75952,3.23076135447285
2345063538.61192,3.11799151985027
2352883675.46431,3.0451844819559
2360703812.31671,2.99418490891066
2368523949.1691,2.99329568813028
2376344086.0215,3.03431617632593
2384164222.87389,3.10810963349088
2391984359.72629,3.17634032453799
2399804496.57868,3.17820394368137
2407624633.43108,3.0820174465618
2415444770.28347,2.96098803950889
2423264907.13587,2.82605652541925
2431085043.98826,2.69285733738751
2438905180.84066,2.61745244928886
2446725317.69305,2.61119991008285
2454545454.54545,2.65300903502368
2462365591.39784,2.7199251432221
2470185728.25024,2.74536048735458
2478005865.10263,2.75522787264896
2485826001.95503,2.68185498806782
2493646138.80742,2.56045144723574
2501466275.65982,2.48728438837082
2509286412.51221,2.40757856113575
2517106549.36461,2.37148130578603
2524926686.217,2.35369288991059
2532746823.0694,2.33783339903783
2540566959.92179,2.30283894654935
2548387096.77419,2.27588444395728
2556207233.62658,2.23555029059442
2564027370.47898,2.20414198535519
2571847507.33137,2.1736484112647
2579667644.18377,2.15663591827596
2587487781.03616,2.13125537275832
2595307917.88856,2.10384341859856
2603128054.74095,2.07624660430076
2610948191.59335,2.00831490538001
2618768328.44574,1.93515896435933
2626588465.29814,1.86421269218131
2634408602.15053,1.82655539114534
2642228739.00293,1.80563906611752
2650048875.85532,1.80487448382928
2657869012.70772,1.81696190378166
2665689149.56011,1.83290577584421
2673509286.41251,1.81833581438786
2681329423.2649,1.75910115708284
2689149560.1173,1.69900771620361
2696969696.96969,1.61449475375382
2704789833.82209,1.55756087925978
2712609970.67448,1.52817004829613
2720430107.52688,1.51498815473827
2728250244.37927,1.51818304026565
2736070381.23167,1.54507334274949
2743890518.08406,1.56047360785652
2751710654.93646,1.54064519112539
2759530791.78885,1.51050764876626
2767350928.64125,1.48494910061743
2775171065.49364,1.44423865120178
2782991202.34604,1.39203316193073
2790811339.19843,1.35585997283741
2798631476.05083,1.3419700670677
2806451612.90322,1.34072125643435
2814271749.75562,1.35162741155188
2822091886.60801,1.35944975199274
2829912023.46041,1.36431166630979
2837732160.3128,1.34548984215014
2845552297.1652,1.32842456839934
2853372434.01759,1.30684733659361
2861192570.86999,1.28157359979199
2869012707.72238,1.28034343100894
2876832844.57478,1.27432953079606
2884652981.42718,1.28395969879854
2892473118.27957,1.29092828236306
2900293255.13197,1.29559265100847
2908113391.98436,1.30854036080048
2915933528.83676,1.32943682017608
2923753665.68915,1.34012808114962
2931573802.54155,1.33396080713387
2939393939.39394,1.33199261141566
2947214076.24634,1.32918574649517
2955034213.09873,1.3310620861155
2962854349.95113,1.33708611095478
2970674486.80352,1.34730618524016
2978494623.65592,1.34717469198573
2986314760.50831,1.36532909962847
2994134897.36071,1.3735997414326
3001955034.2131,1.39393339727255
3009775171.0655,1.41015867899956
3017595307.91789,1.42905113253949
3025415444.77029,1.43009970306485
3033235581.62268,1.44309314799895
3041055718.47508,1.45752059062611
3048875855.32747,1.46611411250737
3056695992.17987,1.45975856156628
3064516129.03226,1.46375446305314
3072336265.88466,1.48430833599023
3080156402.73705,1.50469562628253
3087976539.58945,1.50593395773152
3095796676.44184,1.51886947851751
3103616813.29424,1.53359192607066
3111436950.14663,1.55060008843202
3119257086.99903,1.55198126390931
3127077223.85142,1.55149145729686
3134897360.70382,1.54330154447018
3142717497.55621,1.54635259550925
3150537634.40861,1.55218712111126
3158357771.261,1.56765373378332
3166177908.1134,1.58830546685458
3173998044.96579,1.60453885102997
3181818181.81819,1.64148913638834
3189638318.67058,1.66368491351606
3197458455.52298,1.66269433450558
3205278592.37537,1.65153228470157
3213098729.22777,1.63181885065842
3220918866.08016,1.61271218634721
3228739002.93256,1.60438732309438
3236559139.78495,1.60525324273166
3244379276.63735,1.63711318537192
3252199413.48974,1.67347408127788
3260019550.34214,1.71995938070018
3267839687.19453,1.73287406293517
3275659824.04693,1.73541278952302
3283479960.89932,1.72050285829121
3291300097.75172,1.70001308143092
3299120234.60411,1.68541776435551
3306940371.45651,1.67954631895896
3314760508.3089,1.69098532025389
3322580645.1613,1.71359431573607
3330400782.01369,1.7389024267089
3338220918.86609,1.75137647761505
3346041055.71848,1.75830291873206
3353861192.57088,1.75630238871009
3361681329.42327,1.7437145943889
3369501466.27567,1.73038963622053
3377321603.12806,1.72848580859902
3385141739.98046,1.75489373075777
3392961876.83285,1.77538760766686
3400782013.68525,1.78060043041347
3408602150.53764,1.78709456790692
3416422287.39004,1.78195088806739
3424242424.24243,1.7594497383409
3432062561.09483,1.75074998796766
3439882697.94722,1.76039354795128
3447702834.79962,1.77061927356167
3455522971.65201,1.80121321730345
3463343108.50441,1.84185287761907
3471163245.3568,1.85502039885437
3478983382.2092,1.84949893648804
3486803519.06159,1.83790570495487
3494623655.91399,1.81736230663612
3502443792.76638,1.79930388477568
3510263929.61878,1.80812565773532
3518084066.47117,1.82401016756872
3525904203.32357,1.86227515198146
3533724340.17596,1.89760723010473
3541544477.02836,1.92218755607808
3549364613.88075,1.92786261321907
3557184750.73315,1.91582833882882
3565004887.58555,1.88964176343355
3572825024.43794,1.86883937581891
3580645161.29034,1.85593218646545
3588465298.14273,1.86043832223015
3596285434.99513,1.88272065420878
3604105571.84752,1.92226070917774
3611925708.69992,1.95702801233756
3619745845.55231,1.96670753806626
3627565982.40471,1.96511316007889
3635386119.2571,1.95235152960593
3643206256.1095,1.9485000771625
3651026392.96189,1.96337880729237
3658846529.81429,1.98139868262588
3666666666.66668,2.0156708070235
3674486803.51908,2.04562438506948
3682306940.37147,2.07108635195671
3690127077.22387,2.08260420077075
3697947214.07626,2.08500354720457
3705767350.92866,2.06789104582867
3713587487.78105,2.04869335262042
3721407624.63345,2.04700247474488
3729227761.48584,2.05502030979423
3737047898.33824,2.09297658736686
3744868035.19063,2.13267440925053
3752688172.04303,2.15625808745236
3760508308.89542,2.17477426167552
3768328445.74782,2.18214672300384
3776148582.60021,2.1652542830613
3783968719.45261,2.14398977107652
3791788856.305,2.13400417399964
3799608993.1574,2.16562534470374
3807429130.00979,2.20622911309289
3815249266.86219,2.25000901786131
3823069403.71458,2.30212190114365
3830889540.56698,2.31756666841527
3838709677.41937,2.32407355013924
3846529814.27177,2.29949771851999
3854349951.12416,2.2548843119567
3862170087.97656,2.22950863964043
3869990224.82895,2.24323335134482
3877810361.68135,2.28800140485972
3885630498.53374,2.34875137871739
3893450635.38614,2.3973913251624
3901270772.23853,2.43369845852074
3909090909.09093,2.42500334906346
3916911045.94332,2.41958961844695
3924731182.79572,2.38337975861152
3932551319.64811,2.36080735540154
3940371456.50051,2.36307305419885
3948191593.3529,2.39065400509789
3956011730.2053,2.44066332565596
3963831867.05769,2.50331899899829
3971652003.91009,2.53907791420708
3979472140.76248,2.55008699382538
3987292277.61488,2.52269730449338
3995112414.46727,2.47048646197553
4002932551.31967,2.43809747670529
4010752688.17206,2.4570393696061
4018572825.02446,2.49604596109661
4026392961.87685,2.55626980459209
4034213098.72925,2.58708723434216
4042033235.58164,2.60769521335
4049853372.43404,2.58688737160465
4057673509.28643,2.55286895859548
4065493646.13883,2.51776916180272
4073313782.99122,2.48410497546964
4081133919.84362,2.50284005750679
4088954056.69601,2.55084831009217
4096774193.54841,2.61143364118208
4104594330.4008,2.65497482503003
4112414467.2532,2.68551170223317
4120234604.10559,2.67845498513275
4128054740.95799,2.6299884429232
4135874877.81038,2.60303786855236
4143695014.66278,2.59974499872986
4151515151.51517,2.62393187514142
4159335288.36757,2.66713562972524
4167155425.21996,2.67888422695545
4174975562.07236,2.68834996626172
4182795698.92475,2.65282011139721
4190615835.77715,2.61695459269561
4198435972.62954,2.60946523100686
4206256109.48194,2.60881066897194
4214076246.33433,2.64172155978732
4221896383.18673,2.68901314062926
4229716520.03912,2.72884051677782
4237536656.89152,2.75488692450247
4245356793.74392,2.75317265963352
4253176930.59631,2.72121667511136
4260997067.44871,2.66749726689274
4268817204.3011,2.6300543935236
4276637341.1535,2.5973645052205
4284457478.00589,2.59060071027785
4292277614.85829,2.63735615135212
4300097751.71068,2.68117664292754
4307917888.56308,2.70192484247193
4315738025.41547,2.68958759511713
4323558162.26787,2.67065503392904
4331378299.12026,2.64293042922576
4339198435.97266,2.62548369180469
4347018572.82505,2.62241700376987
4354838709.67745,2.61193683195306
4362658846.52984,2.61192314740993
4370478983.38224,2.60902407569845
4378299120.23463,2.60088347037506
4386119257.08703,2.58349805317424
4393939393.93942,2.57941070530457
4401759530.79182,2.56840170534538
4409579667.64421,2.55148421375581
4417399804.49661,2.56909696999088
4425219941.349,2.57037620056633
4433040078.2014,2.55466637836398
4440860215.05379,2.55153576781042
4448680351.90619,2.53216325781603
4456500488.75858,2.50559881275341
4464320625.61098,2.48391696441093
4472140762.46337,2.46344758629925
4479960899.31577,2.46501889574525
4487781036.16816,2.44844178912548
4495601173.02056,2.43773911999879
4503421309.87295,2.40932468706966
4511241446.72535,2.39606704572637
4519061583.57774,2.39347345461295
4526881720.43014,2.38041560307038
4534701857.28253,2.38207724874664
4542521994.13493,2.40138463172462
4550342130.98732,2.38178904269963
4558162267.83972,2.35141287932793
4565982404.69211,2.30445343559368
4573802541.54451,2.22428560116227
4581622678.3969,2.14889274043385
4589442815.2493,2.10466753500632
4597262952.10169,2.09035639586327
4605083088.95409,2.11175444768333
4612903225.80648,2.12389003481303
4620723362.65888,2.11746072711654
4628543499.51127,2.07040130007648
4636363636.36367,1.9862660320257
4644183773.21606,1.87947385967395
4652003910.06846,1.78314761078002
4659824046.92085,1.70843253047329
4667644183.77325,1.6400469307091
4675464320.62564,1.58594851147498
4683284457.47804,1.51924427076257
4691104594.33043,1.43287303025798
4698924731.18283,1.32066656992662
4706744868.03522,1.20151536167406
4714565004.88762,1.10605273991121
4722385141.74001,1.12990107850094
4730205278.59241,1.2602527010897
4738025415.4448,1.42531069251281
4745845552.2972,1.59913315398319
4753665689.14959,1.7762595187773
4761485826.00199,1.92904302478916
4769305962.85438,2.0466333787332
4777126099.70678,2.13050840105394
4784946236.55917,2.1765439999873
4792766373.41157,2.18374381460033
4800586510.26396,2.18751385771801
4808406647.11636,2.21788085055671
4816226783.96875,2.24142270990506
4824046920.82115,2.2676974155734
4831867057.67354,2.30024048962543
4839687194.52594,2.30135874510426
4847507331.37833,2.29650429682269
4855327468.23073,2.25884178503801
4863147605.08312,2.23497927138489
4870967741.93552,2.20423584181756
4878787878.78791,2.17573916433477
4886608015.64031,2.14805499393939
4894428152.4927,2.11413195107482
4902248289.3451,2.09142870142803
4910068426.19749,2.0805917722228
4917888563.04989,2.05455480610559
4925708699.90228,2.0374251039555
4933528836.75468,2.03314426245373
4941348973.60707,2.02693468876342
4949169110.45947,2.01073157737298
4956989247.31186,1.97951514370084
4964809384.16426,1.94972152478632
4972629521.01665,1.9194980250541
4980449657.86905,1.90398021548574
4988269794.72145,1.87560331082658
4996089931.57384,1.8443805433638
5003910068.42624,1.80676982922152
5011730205.27863,1.7841980859873
5019550342.13103,1.76414262920726
5027370478.98342,1.74849653531756
5035190615.83582,1.74648744661387
5043010752.68821,1.7281054718702
5050830889.54061,1.73074097800012
5058651026.393,1.72545924944223
5066471163.2454,1.71329282121996
5074291300.09779,1.67908129618752
5082111436.95019,1.6388170032196
5089931573.80258,1.59691061064641
5097751710.65498,1.54696641845515
5105571847.50737,1.51263987048822
5113391984.35977,1.51369912860388
5121212121.21216,1.51667513502166
5129032258.06456,1.53462977101152
5136852394.91695,1.52241531116161
5144672531.76935,1.50637475914226
5152492668.62174,1.4799949449827
5160312805.47414,1.44896060965767
5168132942.32653,1.42392012697291
5175953079.17893,1.39870241738255
5183773216.03132,1.39263109160478
5191593352.88372,1.38607686502419
5199413489.73611,1.36498860984358
5207233626.58851,1.34477468799768
5215053763.4409,1.31899973762486
5222873900.2933,1.29686174566678
5230694037.14569,1.28133039508838
5238514173.99809,1.2818085846128
5246334310.85048,1.28662274278382
5254154447.70288,1.28907608841082
5261974584.55527,1.28538453068143
5269794721.40767,1.26440300623717
5277614858.26006,1.23290723064997
5285434995.11246,1.19851914164565
5293255131.96485,1.17580008582485
5301075268.81725,1.16841309744053
5308895405.66964,1.17899220490702
5316715542.52204,1.18846148017823
5324535679.37443,1.19212363413696
5332355816.22683,1.18164451956443
5340175953.07922,1.16120214786936
5347996089.93162,1.13677450519711
5355816226.78401,1.12163398840998
5363636363.63641,1.13028826975945
5371456500.4888,1.14580242948292
5379276637.3412,1.16246127166157
5387096774.19359,1.15807317268648
5394916911.04599,1.15216059859096
5402737047.89838,1.13220411767682
5410557184.75078,1.12373833576733
5418377321.60317,1.1335314467664
5426197458.45557,1.15165458780201
5434017595.30796,1.18366057206935
5441837732.16036,1.20414342071839
5449657869.01275,1.20751221918314
5457478005.86515,1.19568857407208
5465298142.71754,1.17016333380483
5473118279.56994,1.15100802920161
5480938416.42233,1.14952574340286
5488758553.27473,1.1707472594277
5496578690.12712,1.20232473843331
5504398826.97952,1.2318255282143
5512218963.83191,1.24526270380715
5520039100.68431,1.2346983816422
5527859237.5367,1.22341648716682
5535679374.3891,1.20641652424369
5543499511.24149,1.20477918750142
5551319648.09389,1.22870925653293
5559139784.94628,1.25606591421821
5566959921.79868,1.27971160254454
5574780058.65107,1.29025478972696
5582600195.50347,1.29358414793204
5590420332.35586,1.27771666615931
5598240469.20826,1.24978604995293
5606060606.06065,1.22978079065706
5613880742.91305,1.22098105568668
5621700879.76544,1.24433121775527
5629521016.61784,1.27985483119225
5637341153.47023,1.30901729066194
5645161290.32263,1.323838634613
5652981427.17502,1.32178820578869
5660801564.02742,1.31292809460314
5668621700.87982,1.29108221514567
5676441837.73221,1.26763024197799
5684261974.58461,1.25792080611803
5692082111.437,1.25818714042699
5699902248.2894,1.2665882147677
5707722385.14179,1.28228221442332
5715542521.99419,1.3000850561947
5723362658.84658,1.30586108975433
5731182795.69898,1.30077350541274
5739002932.55137,1.29980177943127
5746823069.40377,1.30596993071796
5754643206.25616,1.31581962824179
5762463343.10856,1.33410718732529
5770283479.96095,1.34487220801376
5778103616.81335,1.35009518494926
5785923753.66574,1.34144946408672
5793743890.51814,1.31798710245662
5801564027.37053,1.28496270383811
5809384164.22293,1.26411063176355
5817204301.07532,1.25453854129081
5825024437.92772,1.26220792339649
5832844574.78011,1.2832568865561
5840664711.63251,1.3038034294886
5848484848.4849,1.32584987759416
5856304985.3373,1.34459544302029
5864125122.18969,1.34247742333346
5871945259.04209,1.3297129341668
5879765395.89448,1.31144845745495
5887585532.74688,1.28762195346634
5895405669.59927,1.26678487911776
5903225806.45167,1.25488120277436
5911045943.30406,1.24418784871321
5918866080.15646,1.248127117328
5926686217.00885,1.26042827879574
5934506353.86125,1.27454545144516
5942326490.71364,1.29517807747657
5950146627.56604,1.30156063605022
5957966764.41843,1.30024432504689
5965786901.27083,1.29316989314212
5973607038.12322,1.27414641863672
5981427174.97562,1.25590439568821
5989247311.82801,1.24145772691144
5997067448.68041,1.24869055982528
6004887585.5328,1.25923172156946
6012707722.3852,1.26639797270027
6020527859.23759,1.26908111081252
6028347996.08999,1.26286029868652
6036168132.94238,1.25056574332653
6043988269.79478,1.24452669188607
6051808406.64717,1.23922101903174
6059628543.49957,1.24995646558497
6067448680.35196,1.26882394279977
6075268817.20436,1.287581477282
6083088954.05675,1.29845529998055
6090909090.90915,1.29817412494801
6098729227.76154,1.28702167781349
6106549364.61394,1.25466762136603
6114369501.46633,1.22843851105861
6122189638.31873,1.20982510561946
6130009775.17112,1.21566757966133
6137829912.02352,1.24673165849848
6145650048.87591,1.28210664218874
6153470185.72831,1.31293569140638
6161290322.5807,1.32339692546656
6169110459.4331,1.3207810903997
6176930596.28549,1.29681058959554
6184750733.13789,1.26816241410318
6192570869.99028,1.2433181199828
6200391006.84268,1.24067793169157
6208211143.69507,1.26804905493995
6216031280.54747,1.30287608907615
6223851417.39986,1.33060934574567
6231671554.25226,1.33118946697542
6239491691.10465,1.32002960502385
6247311827.95705,1.28754957221729
6255131964.80944,1.25051740763709
6262952101.66184,1.22781367193241
6270772238.51423,1.2451223163392
6278592375.36663,1.29215191781279
6286412512.21902,1.35059906304059
6294232649.07142,1.3917982936237
6302052785.92381,1.41166380634644
6309872922.77621,1.40243207476387
6317693059.6286,1.3722643140622
6325513196.481,1.32549549541962
6333333333.3334,1.28318737917361
6341153470.18579,1.27922218446905
6348973607.03819,1.30961485996369
6356793743.89058,1.35769090001867
6364613880.74298,1.400595980937
6372434017.59537,1.41740652043278
6380254154.44777,1.40486252954425
6388074291.30016,1.37588978586851
6395894428.15256,1.33921513032118
6403714565.00495,1.3153406591586
6411534701.85735,1.33462794213712
6419354838.70974,1.37611760225614
6427174975.56214,1.42936832508215
6434995112.41453,1.47649962099494
6442815249.26693,1.48368640603224
6450635386.11932,1.46006639393787
6458455522.97172,1.4188132513843
6466275659.82411,1.37034204584342
6474095796.67651,1.34446548432822
6481915933.5289,1.35855086045264
6489736070.3813,1.40687274729131
6497556207.23369,1.46918715992927
6505376344.08609,1.51949795003465
6513196480.93848,1.52440097100008
6521016617.79088,1.49802266356091
6528836754.64327,1.45023459603958
6536656891.49567,1.40675840989964
6544477028.34806,1.38992923353417
6552297165.20046,1.41378109653375
6560117302.05285,1.46774726762215
6567937438.90525,1.5136048447428
6575757575.75764,1.54898478594929
6583577712.61004,1.55679003784598
6591397849.46243,1.52413802584117
6599217986.31483,1.48160085626397
6607038123.16722,1.43217698911601
6614858260.01962,1.42204593738846
6622678396.87201,1.4475535230464
6630498533.72441,1.49475915181483
6638318670.5768,1.53692795926772
6646138807.4292,1.56561406642636
6653958944.28159,1.56138220639677
6661779081.13399,1.52941204751079
6669599217.98638,1.47747786202883
6677419354.83878,1.44014000510563
6685239491.69117,1.43122773864715
6693059628.54357,1.45687972580436
6700879765.39596,1.49071592595464
6708699902.24836,1.52285643332103
6716520039.10075,1.53758788368803
6724340175.95315,1.51816434032303
6732160312.80554,1.49163450412494
6739980449.65794,1.46891544523062
6747800586.51033,1.44118786455119
6755620723.36273,1.44059809826984
6763440860.21512,1.45632349684347
6771260997.06752,1.47731587300921
6779081133.91991,1.49103854026911
6786901270.77231,1.48313466666104
6794721407.6247,1.46671800998287
6802541544.4771,1.43090139331213
6810361681.32949,1.40335446008475
6818181818.18189,1.39065591836879
6826001955.03428,1.39138037730681
6833822091.88668,1.41082705236532
6841642228.73907,1.43925662235819
6849462365.59147,1.44403195188215
6857282502.44386,1.44307728525696
6865102639.29626,1.41391949277646
6872922776.14865,1.37831050379146
6880742913.00105,1.35950059289712
6888563049.85344,1.33511291385021
6896383186.70584,1.33503685844011
6904203323.55823,1.33868462964291
6912023460.41063,1.34901605271555
6919843597.26302,1.34013971888231
6927663734.11542,1.33044923888728
6935483870.96781,1.30716979056259
6943304007.82021,1.28708023848591
6951124144.6726,1.27710726965413
6958944281.525,1.27160137740095
6966764418.37739,1.27782467470368
6974584555.22979,1.28933143773154
6982404692.08218,1.29040772928959
6990224828.93458,1.28705353778496
6998044965.78697,1.27961549538031
7005865102.63937,1.26856526838069
7013685239.49177,1.26039076850854
7021505376.34416,1.26122566209427
7029325513.19656,1.26732547071436
7037145650.04895,1.2802893127017
7044965786.90135,1.29648969169222
7052785923.75374,1.31458427425075
7060606060.60614,1.32356640320633
7068426197.45853,1.32147822634172
7076246334.31093,1.32011321620254
7084066471.16332,1.33416376813517
7091886608.01572,1.36066078163071
7099706744.86811,1.39330979642426
7107526881.72051,1.43599323193335
7115347018.5729,1.47784828590939
7123167155.4253,1.51470660069925
7130987292.27769,1.53141324943063
7138807429.13009,1.53187246433546
7146627565.98248,1.53272638284698
7154447702.83488,1.55015660567001
7162267839.68727,1.58280812025025
7170087976.53967,1.62942349044703
7177908113.39206,1.68681505875871
7185728250.24446,1.73624900482699
7193548387.09685,1.7790519841619
7201368523.94925,1.81004324371471
7209188660.80164,1.82703498956952
7217008797.65404,1.85098496926786
7224828934.50643,1.89226633744972
7232649071.35883,1.94428722022889
7240469208.21122,2.00522787708381
7248289345.06362,2.06930691339987
7256109481.91601,2.11267089203211
7263929618.76841,2.13620795819208
7271749755.6208,2.146084964862
7279569892.4732,2.15076461917809
7287390029.32559,2.16235830944231
7295210166.17799,2.22079272412478
7303030303.03038,2.2844175150876
7310850439.88278,2.3609669527116
7318670576.73517,2.43886767725073
7326490713.58757,2.49632184367806
7334310850.43996,2.52192578177562
7342130987.29236,2.53028805272455
7349951124.14475,2.53279354676893
7357771260.99715,2.56360503536575
7365591397.84954,2.64339982999273
7373411534.70194,2.72048300154195
7381231671.55433,2.77384988118013
7389051808.40673,2.8287018646067
7396871945.25912,2.8415433580627
7404692082.11152,2.84585475804378
7412512218.96391,2.8531317775471
7420332355.81631,2.88562144949478
7428152492.6687,2.92889098120244
7435972629.5211,3.05437251565151
7443792766.37349,3.13837989201265
7451612903.22589,3.1707616103061
7459433040.07828,3.16934434941767
7467253176.93068,3.16401237240254
7475073313.78307,3.17430817777224
7482893450.63547,3.16513397757732
7490713587.48786,3.20434746302019
7498533724.34026,3.2801848755813
7506353861.19265,3.33578935858126
7514173998.04505,3.36718091099866
7521994134.89744,3.37188249891941
7529814271.74984,3.38528315296229
7537634408.60223,3.38396332003139
7545454545.45463,3.42495029724195
7553274682.30702,3.45750440871126
7561094819.15942,3.47625395922836
7568914956.01181,3.55666726604173
7576735092.86421,3.59044735941352
7584555229.7166,3.56234584411112
7592375366.569,3.49916841426656
7600195503.42139,3.45142461562004
7608015640.27379,3.42285208153602
7615835777.12618,3.43646449225809
7623655913.97858,3.50792249059017
7631476050.83097,3.51072996458858
7639296187.68337,3.52099238406169
7647116324.53576,3.52055747352528
7654936461.38816,3.44471779845829
7662756598.24055,3.3262225709446
7670576735.09295,3.29010263866754
7678396871.94534,3.27780592142439
7686217008.79774,3.28949698228175
7694037145.65014,3.35932834105695
7701857282.50253,3.37700640602909
7709677419.35493,3.35388195414269
7717497556.20732,3.3070318856006
7725317693.05972,3.20126664128548
7733137829.91211,3.1117870883911
7740957966.76451,3.113075102494
7748778103.6169,3.16354086090514
7756598240.4693,3.21542031961891
7764418377.32169,3.27091383943807
7772238514.17409,3.28614496601729
7780058651.02648,3.25399764207747
7787878787.87888,3.13251883664315
7795698924.73127,3.0376935706524
7803519061.58367,2.97200147889221
7811339198.43606,3.01048542918886
7819159335.28846,3.12172464788755
7826979472.14085,3.25921292373443
7834799608.99325,3.41374526462917
