Frequency,VSWR
1.6000000238419,7.4714257471887
1.6080000400543,7.3182665119598
1.6160000562668,7.171543776785
1.62399995327,7.0309318115705
1.6319999694824,6.8961053207889
1.6399999856949,6.7667515050502
1.6480000019073,6.6425501874651
1.6560000181198,6.5231913201213
1.6640000343323,6.4083795050909
1.6720000505447,6.2978151797738
1.6799999475479,6.191209091838
1.6879999637604,6.0882827333418
1.6959999799728,5.9887633994013
1.7039999961853,5.8923881924752
1.7120000123978,5.7988995291149
1.7200000286102,5.7080539283856
1.7280000448227,5.6196160546243
1.7359999418259,5.5333573484627
1.7439999580383,5.4490668445924
1.7519999742508,5.3665403790878
1.7599999904633,5.2855861024379
1.7680000066757,5.2060188102018
1.7760000228882,5.1276729288459
1.7840000391006,5.0503919849741
1.7920000553131,4.9740300875153
1.7999999523163,4.8984569756474
1.8079999685287,4.8235522595982
1.8159999847412,4.7492098433671
1.8240000009537,4.6753374249833
1.8320000171661,4.6018523763801
1.8400000333786,4.5286866867175
1.8480000495911,4.4557849996106
1.8559999465942,4.383100886419
1.8639999628067,4.3106021024748
1.8719999790192,4.2382663880875
1.8799999952316,4.1660823959604
1.8880000114441,4.0940459552817
1.8960000276566,4.022165445921
1.904000043869,3.9504538647916
1.9119999408722,3.8789358168114
1.9199999570847,3.8076376565094
1.9279999732971,3.736595367003
1.9359999895096,3.6658476902283
1.944000005722,3.5954392739887
1.9520000219345,3.5254164612148
1.960000038147,3.4558291440833
1.9680000543594,3.3867295057988
1.9759999513626,3.3181694699496
1.9839999675751,3.2502005987683
1.9919999837875,3.182877242541
2.0,3.1162509460658
2.0079998970032,3.0503723724737
2.0160000324249,2.9852903472288
2.0239999294281,2.9210518201447
2.0320000648499,2.8577012532513
2.039999961853,2.7952804080642
2.0480000972748,2.7338277650376
2.055999994278,2.6733796248873
2.0639998912811,2.6139682359235
2.0720000267029,2.5556230663996
2.0799999237061,2.4983700979361
2.0880000591278,2.4422324107212
2.095999956131,2.3872291157492
2.1040000915527,2.333376941214
2.1119999885559,2.2806889031121
2.1199998855591,2.2291755775934
2.1280000209808,2.1788441766158
2.135999917984,2.1296995022581
2.1440000534058,2.0817438359548
2.1519999504089,2.0349766673997
2.1600000858307,1.9893957481268
2.1679999828339,1.9449962534304
2.1760001182556,1.9017720241838
2.1840000152588,1.8597141889218
2.191999912262,1.8188133331801
2.2000000476837,1.7790579534957
2.2079999446869,1.7404355195017
2.2160000801086,1.7029320767296
2.2239999771118,1.666532771075
2.2320001125336,1.63122221275
2.2400000095367,1.5969837887627
2.2479999065399,1.5638005583474
2.2560000419617,1.531655205295
2.2639999389648,1.5005297230441
2.2720000743866,1.470406276836
2.2799999713898,1.4412666933092
2.2880001068115,1.4130930152329
2.2960000038147,1.3858675140175
2.3039999008179,1.3595728322145
2.3120000362396,1.3341923990978
2.3199999332428,1.3097104925399
2.3280000686646,1.2861127202332
2.3359999656677,1.2633863969803
2.3440001010895,1.2415213414584
2.3519999980927,1.2205106213831
2.3599998950958,1.200351908746
2.3680000305176,1.1810494624582
2.3759999275208,1.1626167655127
2.3840000629425,1.1450810796835
2.3919999599457,1.1284900833537
2.4000000953674,1.1129229021794
2.4079999923706,1.0985070705693
2.4159998893738,1.0854452333113
2.4240000247955,1.0740524257262
2.4319999217987,1.0647940473922
2.4400000572205,1.0582785217023
2.4479999542236,1.0551075869859
2.4560000896454,1.0555511712521
2.4639999866486,1.0593084569832
2.4719998836517,1.0656630313058
2.4800000190735,1.0738425868257
2.4879999160767,1.0832330604342
2.4960000514984,1.0934092100663
2.5039999485016,1.1040917874932
2.5120000839233,1.1150999468423
2.5199999809265,1.1263161736546
2.5280001163483,1.1376638940754
2.5360000133514,1.1490932570753
2.5439999103546,1.1605724773153
2.5520000457764,1.1720821719029
2.5599999427795,1.1836119100466
2.5680000782013,1.1951576034246
2.5759999752045,1.2067200228184
2.5840001106262,1.2183036547644
2.5920000076294,1.2299155876244
2.5999999046326,1.2415651654113
2.6080000400543,1.2532632251112
2.6159999370575,1.2650219458921
2.6240000724792,1.2768541157134
2.6319999694824,1.2887731099678
2.6400001049042,1.300792761989
2.6480000019073,1.3129264813342
2.6559998989105,1.3251879462493
2.6640000343323,1.337589994986
2.6719999313354,1.3501452003731
2.6800000667572,1.3628652340466
2.6879999637604,1.3757610881581
2.6960000991821,1.3888422048892
2.7039999961853,1.4021176166694
2.7119998931885,1.4155945564894
2.7200000286102,1.4292791380295
2.7279999256134,1.4431761333588
2.7360000610352,1.4572887772215
2.7439999580383,1.4716186686073
2.7520000934601,1.4861660903806
2.7599999904633,1.5009296410768
2.7679998874664,1.5159062037982
2.7760000228882,1.5310912563644
2.7839999198914,1.5464785079549
2.7920000553131,1.5620599753097
2.7999999523163,1.5778264422342
2.808000087738,1.5937666284931
2.8159999847412,1.6098681072457
2.8239998817444,1.6261171059928
2.8320000171661,1.6424978493482
2.8399999141693,1.6589937505056
2.8480000495911,1.6755865235935
2.8559999465942,1.6922570142978
2.864000082016,1.7089845542065
2.8719999790192,1.7257476117582
2.8800001144409,1.7425237094933
2.8880000114441,1.7592895688504
2.8959999084473,1.776020944426
2.904000043869,1.7926931614927
2.9119999408722,1.8092812564198
2.9200000762939,1.8257595052108
2.9279999732971,1.8421023475525
2.9360001087189,1.8582841176256
2.944000005722,1.874279269972
2.9519999027252,1.8900623316527
2.960000038147,1.9056087838858
2.9679999351501,1.920894548144
2.9760000705719,1.9358958088518
2.9839999675751,1.9505906864287
2.9920001029968,1.9649577723417
3.0,1.9789771087408
3.0079998970032,1.9926304065465
3.0160000324249,2.0059008357511
3.0239999294281,2.0187734318045
3.0320000648499,2.0312352164497
3.039999961853,2.0432755218862
3.0480000972748,2.0548849110303
3.055999994278,2.0660573658549
3.0639998912811,2.0767882590241
3.0720000267029,2.0870761159597
3.0799999237061,2.0969213760415
3.0880000591278,2.106327583149
3.095999956131,2.1152997728308
3.1040000915527,2.1238464973294
3.1119999885559,2.1319781542329
3.1199998855591,2.1397077216925
3.1280000209808,2.147050337214
3.135999917984,2.154023516304
3.1440000534058,2.1606468778743
3.1519999504089,2.1669415227335
3.1600000858307,2.172931167287
3.1679999828339,2.1786406723741
3.1760001182556,2.1840965602461
3.1840000152588,2.189326566864
3.191999912262,2.1943591832271
3.2000000476837,2.1992246287442
3.2079999446869,2.2039527398587
3.2160000801086,2.2085744942064
3.2239999771118,2.2131210171562
3.2320001125336,2.2176230492962
3.2400000095367,2.2221113568907
3.2479999065399,2.2266162768945
3.2560000419617,2.2311671839348
3.2639999389648,2.2357922884625
3.2720000743866,2.2405201050191
3.2799999713898,2.2453760251129
3.2880001068115,2.2503846850094
3.2960000038147,2.255569278387
3.3039999008179,2.260950784919
3.3120000362396,2.2665476577826
3.3199999332428,2.2723774867442
3.3280000686646,2.2784540054645
3.3359999656677,2.284789890085
3.3440001010895,2.2913943364877
3.3519999980927,2.2982742886687
3.3599998950958,2.3054344035237
3.3680000305176,2.3128756451497
3.3759999275208,2.320596876257
3.3840000629425,2.3285945212003
3.3919999599457,2.3368612997134
3.4000000953674,2.3453879671564
3.4079999923706,2.354162560506
3.4159998893738,2.363170208018
3.4240000247955,2.3723929719925
3.4319999217987,2.3818117000128
3.4400000572205,2.3914037314167
3.4479999542236,2.4011447081127
3.4560000896454,2.4110081107542
3.4639999866486,2.4209654514557
3.4719998836517,2.4309858394347
3.4800000190735,2.4410383528931
3.4879999160767,2.451088799461
3.4960000514984,2.4611028836138
3.5039999485016,2.4710450903394
3.5120000839233,2.4808792457324
3.5199999809265,2.4905683976914
3.5280001163483,2.5000761715663
3.5360000133514,2.509364439864
3.5439999103546,2.518397712829
3.5520000457764,2.5271390283711
3.5599999427795,2.5355533511029
3.5680000782013,2.5436064575668
3.5759999752045,2.5512648861457
3.5840001106262,2.5584981754519
3.5920000076294,2.5652758674179
3.5999999046326,2.5715709185419
3.6080000400543,2.5773590807288
3.6159999370575,2.5826166185628
3.6240000724792,2.5873249658275
3.6319999694824,2.5914662946949
3.6400001049042,2.5950279348651
3.6480000019073,2.597998156557
3.6559998989105,2.6003711761552
3.6640000343323,2.602141889382
3.6719999313354,2.6033109228044
3.6800000667572,2.6038812636898
3.6879999637604,2.6038593626207
3.6960000991821,2.6032559018802
3.7039999961853,2.6020837892797
3.7119998931885,2.6003603374746
3.7200000286102,2.5981054566668
3.7279999256134,2.5953429298811
3.7360000610352,2.5920979136994
3.7439999580383,2.5883989933296
3.7520000934601,2.5842783557906
3.7599999904633,2.5797694079409
3.7679998874664,2.5749074152388
3.7760000228882,2.5697297966087
3.7839999198914,2.5642753222749
3.7920000553131,2.5585847948954
3.7999999523163,2.5526991367151
3.808000087738,2.546659908662
3.8159999847412,2.5405104368745
3.8239998817444,2.5342921611373
3.8320000171661,2.5280487955311
3.8399999141693,2.5218205925586
3.8480000495911,2.5156504919878
3.8559999465942,2.5095781519608
3.864000082016,2.5036432534346
3.8719999790192,2.4978834094368
3.8800001144409,2.492334611939
3.8880000114441,2.4870314472204
3.8959999084473,2.4820060411103
3.904000043869,2.4772885312824
3.9119999408722,2.4729062771507
3.9200000762939,2.4688836565365
3.9279999732971,2.4652437706825
3.9360001087189,2.4620048573238
3.944000005722,2.4591835192858
3.9519999027252,2.4567926676297
3.960000038147,2.4548417696459
3.9679999351501,2.4533372492266
3.9760000705719,2.4522819574086
3.9839999675751,2.4516760118644
3.9920001029968,2.4515149334297
4.0,2.4517916396519
4.0079998970032,2.4524953730011
4.0159997940063,2.453612001194
4.0240001678467,2.4551240897621
4.0320000648499,2.4570105764762
4.039999961853,2.4592478081911
4.0479998588562,2.4618085984319
4.0560002326965,2.4646626382048
4.0640001296997,2.4677775974291
4.0720000267029,2.4711177077982
4.0799999237061,2.4746447171627
4.0879998207092,2.4783182588614
4.0960001945496,2.4820960705007
4.1040000915527,2.485933647044
4.1119999885559,2.4897850351193
4.1199998855591,2.4936027196145
4.1279997825623,2.4973376672413
4.1360001564026,2.5009414973558
4.1440000534058,2.5043630907163
4.1519999504089,2.5075528498095
4.1599998474121,2.5104601383629
4.1680002212524,2.513034869766
4.1760001182556,2.515227888781
4.1840000152588,2.5169909842795
4.191999912262,2.5182765677
4.1999998092651,2.5190392345129
4.2080001831055,2.5192358557645
4.2160000801086,2.5188242170418
4.2239999771118,2.517766069671
4.231999874115,2.5160247184573
4.2399997711182,2.5135671845868
4.2480001449585,2.5103635267057
4.2560000419617,2.5063875645673
4.2639999389648,2.5016155583762
4.271999835968,2.4960298000696
4.2800002098083,2.4896138979746
4.2880001068115,2.4823576591176
4.2960000038147,2.4742542316167
4.3039999008179,2.4653005808216
4.311999797821,2.4554981274624
4.3200001716614,2.4448528524633
4.3280000686646,2.4333735682957
4.3359999656677,2.421074753893
4.3439998626709,2.4079738514536
4.3520002365112,2.3940914588666
4.3600001335144,2.3794527131523
4.3680000305176,2.3640855441039
4.3759999275208,2.3480211894926
4.3839998245239,2.3312937675492
4.3920001983643,2.3139401264331
4.4000000953674,2.2959994286209
4.4079999923706,2.2775129100983
4.4159998893738,2.2585239152785
4.423999786377,2.2390772767569
4.4320001602173,2.2192189773271
4.4400000572205,2.1989966460269
4.4479999542236,2.1784583327489
4.4559998512268,2.1576526841979
4.4640002250671,2.1366289845849
4.4720001220703,2.1154365961726
4.4800000190735,2.0941248257439
4.4879999160767,2.0727429337504
4.4959998130798,2.0513398646392
4.5040001869202,2.0299634215363
4.5120000839233,2.0086617308467
4.5199999809265,1.987481387055
4.5279998779297,1.9664686207703
4.5359997749329,1.9456681320876
4.5440001487732,1.9251243986879
4.5520000457764,1.9048799770345
4.5599999427795,1.8849764853324
4.5679998397827,1.8654543943803
4.576000213623,1.8463531863921
4.5840001106262,1.8277102082293
4.5920000076294,1.8095620863423
4.5999999046326,1.7919436581758
4.6079998016357,1.774888131375
4.6160001754761,1.7584273404985
4.6240000724792,1.742591486191
4.6319999694824,1.7274084493992
4.6399998664856,1.7129048209001
4.6479997634888,1.6991048654389
4.6560001373291,1.6860304352159
4.6640000343323,1.6737013364832
4.6719999313354,1.6621350677167
4.6799998283386,1.6513458894656
4.688000202179,1.6413456019382
4.6960000991821,1.632143006225
4.7039999961853,1.6237435523582
4.7119998931885,1.616149408468
4.7199997901917,1.6093593779677
4.728000164032,1.6033687692677
4.7360000610352,1.5981692097666
4.7439999580383,1.5937486659021
4.7519998550415,1.5900917032695
4.7600002288818,1.5871793958689
4.768000125885,1.5849890508755
4.7760000228882,1.5834953495792
4.7839999198914,1.5826696948216
4.7919998168945,1.5824807290873
4.8000001907349,1.5828945914967
4.808000087738,1.5838752022469
4.8159999847412,1.5853849896398
4.8239998817444,1.587384352823
4.8319997787476,1.5898324926449
4.8400001525879,1.592688133464
4.8480000495911,1.5959089103049
4.8559999465942,1.5994522446935
4.8639998435974,1.6032756443952
4.8720002174377,1.6073366103593
4.8800001144409,1.6115930907407
4.8880000114441,1.6160036946343
4.8959999084473,1.6205275506741
4.9039998054504,1.6251252382867
4.9120001792908,1.6297579953792
4.9200000762939,1.63438829214
4.9279999732971,1.6389803796304
4.9359998703003,1.6434993602254
4.9439997673035,1.6479121407522
4.9520001411438,1.6521871110332
4.960000038147,1.6562945405958
4.9679999351501,1.6602059223209
4.9759998321533,1.6638950038462
4.9840002059937,1.6673370179755
4.9920001029968,1.6705088110429
5.0,1.6733893723587
5.0079998970032,1.675959125726
5.0159997940063,1.6782007676359
5.0240001678467,1.6800986192526
5.0320000648499,1.6816387015906
5.039999961853,1.6828087454897
5.0479998588562,1.6835985148834
5.0560002326965,1.6839990847923
5.0640001296997,1.6840040217362
5.0720000267029,1.6836074264221
5.0799999237061,1.6828061686867
5.0879998207092,1.681597645124
5.0960001945496,1.679981745088
5.1040000915527,1.6779588483504
5.1119999885559,1.6755314591363
5.1199998855591,1.6727030039102
5.1279997825623,1.6694784214131
5.1360001564026,1.6658634992981
5.1440000534058,1.6618653547132
5.1519999504089,1.6574922184222
5.1599998474121,1.6527529223997
5.1680002212524,1.6476576959965
5.1760001182556,1.642216884161
5.1840000152588,1.6364422082045
5.191999912262,1.6303456248893
5.1999998092651,1.6239397983412
5.2080001831055,1.6172377748604
5.2160000801086,1.6102532415644
5.2239999771118,1.6029999221271
5.231999874115,1.5954920821819
5.2399997711182,1.5877441265754
5.2480001449585,1.5797704719566
5.2560000419617,1.571586049616
5.2639999389648,1.5632051733089
5.271999835968,1.5546427530755
5.2800002098083,1.5459132886071
5.2880001068115,1.5370314226419
5.2960000038147,1.5280113749285
5.3039999008179,1.5188673971066
5.311999797821,1.5096134649031
5.3200001716614,1.5002631984015
5.3280000686646,1.4908304036745
5.3359999656677,1.481327899386
5.3439998626709,1.4717685852274
5.3520002365112,1.462165270859
5.3600001335144,1.4525298497863
5.3680000305176,1.4428742528196
5.3759999275208,1.4332099896125
5.3839998245239,1.4235482436067
5.3920001983643,1.4138995797816
5.4000000953674,1.4042743201103
5.4079999923706,1.3946826182976
5.4159998893738,1.3851340064313
5.423999786377,1.3756376546112
5.4320001602173,1.3662024625343
5.4400000572205,1.3568369758802
5.4479999542236,1.3475492353977
5.4559998512268,1.3383471055432
5.4640002250671,1.329237979213
5.4720001220703,1.3202290447097
5.4800000190735,1.3113270015971
5.4879999160767,1.30253843866
5.4959998130798,1.2938693931731
5.5040001869202,1.2853258700018
5.5120000839233,1.2769133764667
5.5199999809265,1.2686372026158
5.5279998779297,1.2605024526845
5.5359997749329,1.2525138058664
5.5440001487732,1.2446758506103
5.5520000457764,1.2369928173994
5.5599999427795,1.2294687438048
5.5679998397827,1.2221073911118
5.576000213623,1.2149123085932
5.5840001106262,1.2078867995165
5.5920000076294,1.2010339625631
5.5999999046326,1.1943565745347
5.6079998016357,1.1878572797155
5.6160001754761,1.1815383911723
5.6240000724792,1.1754020579745
5.6319999694824,1.1694500976312
5.6399998664856,1.1636841411922
5.6479997634888,1.1581054163477
5.6560001373291,1.1527149446647
5.6640000343323,1.1475134862048
5.6719999313354,1.1425013538261
5.6799998283386,1.1376786414328
5.688000202179,1.1330449887697
5.6960000991821,1.1285997611102
5.7039999961853,1.1243418513555
5.7119998931885,1.1202698228006
5.7199997901917,1.1163818047963
5.728000164032,1.1126755175652
5.7360000610352,1.10914832806
5.7439999580383,1.1057971233299
5.7519998550415,1.1026185160557
5.7600002288818,1.099608679615
5.768000125885,1.0967635761849
5.7760000228882,1.094078851151
5.7839999198914,1.0915500057434
5.7919998168945,1.0891724339567
5.8000001907349,1.0869414648846
5.808000087738,1.0848525380636
5.8159999847412,1.0829012705739
5.8239998817444,1.0810835818402
5.8319997787476,1.0793957479323
5.8400001525879,1.0778346103915
5.8480000495911,1.0763976118562
5.8559999465942,1.0750829522184
5.8639998435974,1.0738896288788
5.8720002174377,1.0728175568408
5.8800001144409,1.0718675634989
5.8880000114441,1.0710415080777
5.8959999084473,1.0703421635837
5.9039998054504,1.0697733027247
5.9120001792908,1.0693395419485
5.9200000762939,1.0690462808444
5.9279999732971,1.0688995391879
5.9359998703003,1.0689057640176
5.9439997673035,1.0690716953179
5.9520001411438,1.0694040614141
5.960000038147,1.0699093695664
5.9679999351501,1.0705937002528
5.9759998321533,1.0714624546708
5.9840002059937,1.0725201601844
5.9920001029968,1.0737703567048
6.0,1.0752154389653
6.0079998970032,1.0768565623872
6.0159997940063,1.0786937336736
6.0240001678467,1.0807256878696
6.0320000648499,1.0829500926092
6.039999961853,1.0853634779805
6.0479998588562,1.0879614700104
6.0560002326965,1.0907388288306
6.0640001296997,1.0936895615715
6.0720000267029,1.0968070746739
6.0799999237061,1.1000842113787
6.0879998207092,1.1035134120663
6.0960001945496,1.1070867774896
6.1040000915527,1.1107960208194
6.1119999885559,1.1146327414829
6.1199998855591,1.1185882628967
6.1279997825623,1.1226537812604
6.1360001564026,1.126820376042
6.1440000534058,1.1310789851825
6.1519999504089,1.1354205150356
6.1599998474121,1.1398357435593
6.1680002212524,1.1443154331234
6.1760001182556,1.1488502327235
6.1840000152588,1.1534308044534
6.191999912262,1.1580477597925
6.1999998092651,1.1626916360303
6.2080001831055,1.1673530839297
6.2160000801086,1.172022562266
6.2239999771118,1.1766906587076
6.231999874115,1.1813479607605
6.2399997711182,1.1859850585377
6.2480001449585,1.1905925897978
6.2560000419617,1.1951612909011
6.2639999389648,1.199681903141
6.271999835968,1.2041453135914
6.2800002098083,1.2085425566184
6.2880001068115,1.212864729511
6.2960000038147,1.2171031279421
6.3039999008179,1.2212492328731
6.311999797821,1.2252946943379
6.3200001716614,1.2292314664168
6.3280000686646,1.2330517021637
6.3359999656677,1.2367477903953
6.3439998626709,1.2403125382942
6.3520002365112,1.2437389625804
6.3600001335144,1.2470204989347
6.3680000305176,1.2501509474687
6.3759999275208,1.2531244762057
6.3839998245239,1.2559357101409
6.3920001983643,1.2585796831372
6.4000000953674,1.2610519036465
6.4079999923706,1.2633483247491
6.4159998893738,1.2654654008922
6.423999786377,1.2674001662345
6.4320001602173,1.2691500713712
6.4400000572205,1.2707131146505
6.4479999542236,1.2720879128979
6.4559998512268,1.2732734572818
6.4640002250671,1.2742694384943
6.4720001220703,1.2750759830979
6.4800000190735,1.2756937539771
6.4879999160767,1.2761240280042
6.4959998130798,1.2763686014854
6.5040001869202,1.276429662848
6.5120000839233,1.2763099356781
6.5199999809265,1.2760127193032
6.5279998779297,1.2755416384435
6.5359997749329,1.2749007878261
6.5440001487732,1.2740947376248
6.5520000457764,1.273128296343
6.5599999427795,1.2720066986126
6.5679998397827,1.2707355076972
6.576000213623,1.2693204517931
6.5840001106262,1.2677675983154
6.5920000076294,1.2660831375563
6.5999999046326,1.2642734486073
6.6079998016357,1.2623449637897
6.6160001754761,1.260304168528
6.6240000724792,1.2581576272422
6.6319999694824,1.2559117786511
6.6399998664856,1.2535730566377
6.6479997634888,1.2511476104652
6.6560001373291,1.2486416095301
6.6640000343323,1.246060825405
6.6719999313354,1.243410812976
6.6799998283386,1.2406968394002
6.688000202179,1.2379237322591
6.6960000991821,1.2350959971685
6.7039999961853,1.2322176508022
6.7119998931885,1.2292922572783
6.7199997901917,1.2263228780616
6.728000164032,1.2233120463555
6.7360000610352,1.2202618242223
6.7439999580383,1.2171736451494
6.7519998550415,1.2140484562394
6.7600002288818,1.210886601803
6.768000125885,1.2076879516438
6.7760000228882,1.2044518417964
6.7839999198914,1.2011771405022
6.7919998168945,1.1978622335978
6.8000001907349,1.1945051356396
6.808000087738,1.1911034705946
6.8159999847412,1.1876547068014
6.8239998817444,1.1841559845519
6.8319997787476,1.1806044100806
6.8400001525879,1.1769970736597
6.8480000495911,1.1733311889649
6.8559999465942,1.1696041620874
6.8639998435974,1.1658138818271
6.8720002174377,1.1619587238131
6.8800001144409,1.1580378513097
6.8880000114441,1.1540513503182
6.8959999084473,1.150000595742
6.9039998054504,1.1458883525942
6.9120001792908,1.141719341683
6.9200000762939,1.1375003830656
6.9279999732971,1.1332410422188
6.9359998703003,1.1289540549824
6.9439997673035,1.1246560399558
6.9520001411438,1.1203681958771
6.960000038147,1.1161171792171
6.9679999351501,1.1119361351948
6.9759998321533,1.1078657868053
6.9840002059937,1.1039555738268
6.9920001029968,1.1002648253116
7.0,1.0968635323176
7.0079998970032,1.0938326918155
7.0159997940063,1.0912634745017
7.0240001678467,1.0892550290493
7.0320000648499,1.0879101781532
7.039999961853,1.0873291806451
7.0479998588562,1.0876020354877
7.0560002326965,1.088800621585
7.0640001296997,1.0909727676274
7.0720000267029,1.0941395164392
7.0799999237061,1.0982964973907
7.0879998207092,1.1034184891038
7.0960001945496,1.1094657632169
7.1040000915527,1.1163905233974
7.1119999885559,1.1241423102572
7.1199998855591,1.1326718884971
7.1279997825623,1.1419336336001
7.1360001564026,1.1518866544982
7.1440000534058,1.1624952203801
7.1519999504089,1.1737284431448
7.1599998474121,1.1855600206437
7.1680002212524,1.1979674201165
7.1760001182556,1.2109314902401
7.1840000152588,1.2244356447126
7.191999912262,1.2384655942157
7.1999998092651,1.2530085471055
7.2080001831055,1.2680532077592
7.2160000801086,1.2835888379095
7.2239999771118,1.2996056662372
7.231999874115,1.3160938937852
7.2399997711182,1.3330440291984
7.2480001449585,1.3504462493412
7.2560000419617,1.3682904467459
7.2639999389648,1.3865661535131
7.271999835968,1.4052619864784
7.2800002098083,1.4243658717504
7.2880001068115,1.4438648676572
7.2960000038147,1.4637448478665
7.3039999008179,1.483990522335
7.311999797821,1.504585445492
7.3200001716614,1.5255113897215
7.3280000686646,1.5467493136547
7.3359999656677,1.568277916198
7.3439998626709,1.5900747169698
7.3520002365112,1.6121152932822
7.3600001335144,1.6343734886469
7.3680000305176,1.6568214112411
7.3759999275208,1.6794288766108
7.3839998245239,1.7021645824422
7.3920001983643,1.7249943476354
7.4000000953674,1.747882831767
7.4079999923706,1.7707923418326
7.4159998893738,1.793683323343
7.423999786377,1.8165143660105
7.4320001602173,1.8392426677672
7.4400000572205,1.8618229809436
7.4479999542236,1.8842089402031
7.4559998512268,1.9063526899941
7.4640002250671,1.9282049121366
7.4720001220703,1.94971517054
7.4800000190735,1.9708321903709
7.4879999160767,1.9915036980747
7.4959998130798,2.0116772469795
7.5040001869202,2.0313004588219
7.5120000839233,2.0503197518461
7.5199999809265,2.0686833367463
7.5279998779297,2.0863397617175
7.5359997749329,2.103238037892
7.5440001487732,2.1193293966733
7.5520000457764,2.1345663318046
7.5599999427795,2.1489035785643
7.5679998397827,2.1622988014886
7.576000213623,2.1747115593517
7.5840001106262,2.1861057919899
7.5920000076294,2.196447957099
7.5999999046326,2.2057093409318
7.6079998016357,2.2138648398352
7.6160001754761,2.2208932995776
7.6240000724792,2.2267796523831
7.6319999694824,2.2315124972501
7.6399998664856,2.2350859073206
7.6479997634888,2.23749898373
7.6560001373291,2.2387565469321
7.6640000343323,2.2388680094654
7.6719999313354,2.2378487046337
7.6799998283386,2.2357186923341
7.688000202179,2.2325036922959
7.6960000991821,2.2282337647931
7.7039999961853,2.2229444752289
7.7119998931885,2.2166754176915
7.7199997901917,2.2094711626539
7.728000164032,2.2013798116396
7.7360000610352,2.1924536542969
7.7439999580383,2.1827479002436
7.7519998550415,2.1723219089067
7.7600002288818,2.1612368172376
7.768000125885,2.1495566628356
7.7760000228882,2.1373477415837
7.7839999198914,2.1246781206183
7.7919998168945,2.1116164926937
7.8000001907349,2.0982332558448
7.808000087738,2.0845996386745
7.8159999847412,2.0707864482731
7.8239998817444,2.056865536466
7.8319997787476,2.0429074458261
7.8400001525879,2.0289827400005
7.8480000495911,2.0151608528593
7.8559999465942,2.0015102942678
7.8639998435974,1.9880973615673
7.8720002174377,1.974987738698
7.8800001144409,1.9622438201309
7.8880000114441,1.949926502873
7.8959999084473,1.9380936546153
7.9039998054504,1.9268003502173
7.9120001792908,1.9160987859468
7.9200000762939,1.9060372085541
7.9279999732971,1.8966600610076
7.9359998703003,1.8880085810076
7.9439997673035,1.8801183072451
7.9520001411438,1.8730213382704
7.960000038147,1.8667447000919
7.9679999351501,1.8613096454177
7.9759998321533,1.8567333545469
7.9840002059937,1.8530263964505
7.9920001029968,1.8501945794351
8.0,1.8482374953465
8.0080003738403,1.8471493607209
8.0159997940063,1.8469186043919
8.0240001678467,1.8475279954648
8.0319995880127,1.8489550443618
8.039999961853,1.8511717461711
8.0480003356934,1.8541444368704
8.0559997558594,1.8578351851849
8.0640001296997,1.862201314763
8.0719995498657,1.8671954852701
8.0799999237061,1.8727664416875
8.0880002975464,1.8788595365126
8.0959997177124,1.8854163574863
8.1040000915527,1.8923759044861
8.1120004653931,1.8996744498882
